Senior Java Developer,"












Senior Java Developer

                                                

Company Description:Headquartered in the UK and Australia, ThinkMarkets is an industry leading brokerage with a global presence, with headquarters in London and Melbourne, as well as hubs in the Asia-Pacific, Middle East and North Africa, Europe, and the Americas.
The firm is authorized and regulated by the FCA, and fully registered with ASIC. ThinkMarkets provides access to a wide range of markets including forex, CFDs on equities, cryptocurrencies, commodities, indices and futures.
Dedicated to delivering high-quality execution and service to an ever-growing range of traders, ThinkMarkets has received numerous global awards, including “Best Broker Australia” by the World Finance Awards, “Best New Contributor” by FXStreet and “Best Forex Broker in Asia” at the China Forex Expo. The firm was also recognised as the “Best Forex Trading Innovation” and “Best Forex Trading Experience” during the UK Forex Awards.
ThinkMarkets offers a wide range of trading tools and services to meet the needs of all traders from novice to professionals, coupled with our proprietary trading platform Trade Interceptor, recognised as one of the leading platforms in the online trading community and awarded Best Mobile Platform by Finance Magnates.
As well as providing 24/5 customer support, ThinkMarkets also provides a full suite of tutorial seminars, webinars, and videos as part of their cornerstone ThinkMarkets University.
The Role:
We are looking for a motivated Senior Java Developer with a solid mathematical background to join our Sofia-based Development Team. This is an exciting opportunity for a commercially minded developer with a vision to make a valuable contribution to the developing and design of a trading platform. 
Responsibilities:
Design and develop high-volume, low-latency applications for mission-critical systems, delivering high-availability and performance.
Write well designed, testable, and efficient code.
Lead architecture discussions around system and database design, data integration and scalability.
Contribute to all phases of the development life-cycle.

Required Skills and Experience:
5+ years of experience as a professional Software Engineer.
Strong knowledge of Core Java (Multithreading, Collections, Interfaces, etc.).
Knowledge of algorithms, data structures, and design patterns.
Excellent knowledge of Relational Databases (Esp. MySQL).
Experience with Hibernate.
Web application development experience with Tomcat, JSPs, Servlets.
Exposure to source code management tools – GIT.
Good experience working with IDEs and build tools - Eclipse, Intellij, Maven, Ant.
Working knowledge of Linux, including shell scripts.
Detailed oriented, analytical mindset, highly effective at decision making.

Desired Skills:
Experience in Spring Framework and Web-Sockets.
Experience Integrating with FIX API's providers.
Experience working in the financial industry.

The contract will be under the entity of Think Capital Services Limited EOOD (ThinkMarkets' subsidiary company in Bulgaria). 






"
Junior JAVA DEVELOPER,"











Junior JAVA DEVELOPER



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

With more than 10,000 satisfied customers worldwide and over 30 years of experience, SEEBURGER is a true market leader in the world of business-to-business integration software. SEEBURGER offers a central platform and data disk for secure, reliable data transfer and an automatic integration of all business processes. Whether integrating with external business partners or internal applications, SEEBURGER has the right solutions, both in the Cloud & on-premise. Founded in 1986 in Bretten, Germany, SEEBURGER operates 11 subsidiaries worldwide covering Europe, Asia and North America.
 Now our vibrant DEV talent arena in Sofia is welcoming a highly motivated: Junior JAVA DEVELOPER Our development teams dedicated to diverse projects and clients offer varied professional setting and provide opportunities for ICT professionals with different level of experience and technical skills. [Your source code]: o Preferably 1 - 2 years of experience in Java o IT | Tech University graduate (or last year at university) with very good English o A sovereign thinker with a large code radius  o An analytical self-starter, navigating well in close team setting [The syntax and what we will create together]: o Pitch to all phases of the development life-cycle of our Business Integration Suite (BIS) o Devise design & architecture and pilot technical requirements’ analysis o Develop blue-chip applications and deliver ace availability & performance o Lead continuous improvement | constantly touching base with alternatives and technologies [Our toolbox]: o Collaborating on core Java SE: threads, sockets, file IO, JAXB, JDBC, etc. | Java EE: EJBs, JMS, JMX, etc. | WebServices o 220 + new teammates in long-distance running and an intrapreneurial culture promoting active work-life balance and organic succession  o Flat hierarchies in a state-of-the-art tech setting, close mentorship and shadowing paced with your own professional agendaSounds appealing? Market yourself with a CV. We would love to SEE you! 






"
Java Developer,"












Java Developer



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 Our team in Sofia designs and implements software solutions for a big broadcast satellite service provider in the USA. We own the complete development lifecycle – from planning and requirements gathering to testing, integration, and support.The Software Stack
Java, Java EE, Spring/SpringBoot/Groovy-based web applications.
Web front ends built with and without frameworks.
MySQL and MongoDB databases.
GNU/Linux production environment.
 Your Role
In your daily work, you will:Be part of an agile/lean team to expand existing software and build new solutions;
Apply good practices in the coding of enterprise software in Java;
Analyze and implement business requirements;
Write unit tests and support the test automation effort;
Perform code reviews and support junior members;
Collaborate with other teammates in cross-functional teams to achieve goals.
 What We Are Looking For
You would feel at the right place with us if you are:With a mature understanding of the software development lifecycle;
Experienced in Spring and Hibernate and not afraid to write and debug some JavaScript;
With a good understanding of how web apps work;
A team player, with analytical and problem-solving thinking;
Intellectually curious personality and lifelong learner;
Someone willing to get the challenge of owning a software solution;
Good in verbal and written English;
Ready to share a joke and a good laugh :-)

If you can show us some code of yours (for example on Github), we'll be thrilled! About Bianor
 Bianor is a recognized authority on mobile and video solutions and is dedicated to helping businesses take full advantage of technology. For about 20 years we have been designing and developing unique software solutions for the leading technology, media, and telecommunication companies. Bianor employs highly skilled staff in its New York and Sofia offices. The company is NATO AQAP 2110 & 2210 and ISO 9001:2015 certified and has twice been awarded the Innovative Enterprise of the Year Award and the LISA Top Product Award, among other industry recognition. 







"
Senior Angular / Java Developer,"












Senior Angular / Java Developer



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

Who we are:With 1,200+ people, more than 350 B$ in managed assets and operations from 10 global locations, HedgeServ is a leading provider of FinTech services to global alternative investment funds.For the past 10+ years the company has developed its own highly specialized platform.HedgeServ has offices all over the world, including New York City, Cayman, Boston, Dublin, Cork, Luxembourg, Sydney, Cayman, Krakow and Sofia.Starting in 2012, HedgeServ extended its Engineering teams to its Sofia location. Our people are in daily remote and on-site collaboration working together to grow great teams who can further develop the company's state of the art platform via the latest technologies and security best practices. What you will do at HedgeServ: You will be part of a highly-skilled, motivated and FUN environment where: ⦿ Individuality, creativity, craftsmanship and culture matter! ⦿ Focus is on Agile best practices and values ⦿ Constant collaboration and strive for improvement is the norm ⦿ Development is solely for company’s own products. Who’s right for the job: (attitude, personality and intelligence can substitute for some) ⦿ Degree in Computer Science or equivalent ⦿ Minimum of 5 years of software engineering experience ⦿ Expert-level Angular 2+ and TypeScript skills ⦿ Expert-level experience with other SPA frameworks like Aurelia, React.js, Vue.js a plus ⦿ Expert-level experience with NodeJS (e.g. build tools and service dependency stubbing/mocking during tests) ⦿ Experience with Webpack ⦿ Expert-level experience with HTML / CSS (SASS, LESS, etc.) to effectively execute agreed upon designs ⦿ Experience with well factored Unit and Acceptance Tests ⦿ Experience with CI / CD(e.g. TeamCity, Jenkins), DevOps concepts ⦿ Experience with Agile (ideally eXtreme Programming) ⦿ Experience with HTTP (e.g. basic methods, headers), REST APIs and mocking/stubbing ⦿ Deep understanding of design patterns and best practices ⦿ Java is desired experience, but not required - Spring, Hibernate ⦿ Good oral and written English ⦿ Willingness to learn new technologies is essential ⦿ Pro-active, enthusiastic and dedicated ⦿ Pair programming and TDD (Test-Driven Development) techniques ⦿ Daily Stand-up Meetings ⦿ Short iteration with frequent production releases ⦿ Version Control - Git, SubversionWe Offer: ⦿ Attractive compensation package including extensive set of benefits ⦿ Professional environment with great development opportunities  ⦿ Work in a relatively small team, but have the support of a large global organization ⦿ Enjoy a start-up like environment on the back of a well-established and profitable company ⦿ Learn that there is more to being a great developer than just being able to win a late-night hackathon ⦿ Learn not just how to write elegant code, but how to deliver and get it into production ⦿ Work in a culture that rewards results ⦿ Learn how to balance development speed against operational stability ⦿ Be free to make many of your own decisions ⦿ Flexibility in working hours ⦿ Brand new office in the heart of Sofia ⦿ Practice your web development skills. ⦿ Become a better software craftsman! 







"
Junior Java Engineer,"




                                                                \



Junior Java Engineer
We are looking for a motivated and passionate Junior Java Engineer to join our team here in Sofia!
                                                                
As a Falcon backend software engineer, you will help build, scale and improve the backend of a fast growing Customer Experience platform. You will aid us in building a real time, scalable, stable platform serving thousands of clients in a reliable and performant manner. You will be using new technologies, to solve hard problems in a friendly and encouraging work environment. You will also be encouraged to share your experience and knowledge, sparring with your colleagues to grow together!
                                                                
What you'll do:

Help design, implement and improve our services while helping us adopt best practices
Write elegant, self-testing, well documented code
Be mindful of the business - by communicating with your colleagues and management, help us ensure that we’re building the right thing at the right time

Must-haves:

Strong desire in learning new technologies and high motivation for self-improvement are a must
Excellent knowledge in software development foundations and OOP
Good knowledge of Java
Familiarity with relational databases
English language fluency

Nice-to-haves:

Knowledge of RESTful APIs, their design and implementation
Knowledge of NoSQL (e.g. MongoDB, ElasticSearch, Redis) databases
Familiarity with functional programming foundations
Knowledge of Docker and containerization
Some experience with building and/or running large-scale applications on a PaaS/SaaS cloud, preferably AWS
Familiarity with Spring

What we offer:

Internal tech talks, skills-building resources and technical people leads who help you achieve mastery
Open, informal and multinational working environment
High level of responsibility and excellent career opportunities
Flexible working hours
Breakfast, lunch, drinks and healthy snacks daily
Social events like Friday Bar, company outings and more

About Falcon.io
Falcon.io provides a unified SaaS platform for social media listening, engaging, publishing and managing customer data. We enable our clients to explore the full potential of digital marketing by managing multiple customer touch points from one platform. Our platform has already achieved great international traction in the market, with its technology endorsed by partnerships with Facebook, Twitter and Instagram.
                                                                
Founded as Falcon Social in Copenhagen in 2010, we now also have offices in New York City, Berlin, Budapest and Sofia. We’re a highly diverse team, and we’re always looking for passionate and curious people who want to be part of a fast-paced, high-energy environment.
                                                                










"
Java Developer,"











Java Developer



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 В HRS България вярваме, че подходящата работа може да преобрази живота на отделния човек и правилният човек може да преобрази бизнеса.Ние сме отдадени винаги да свързваме нашите кандидати с подходящата за тях работа.В момента за наш клиент,световен лидер в логистичната индустрия търсим да назначим мотивирани специалисти на позицията Java Developer.Основни задължения: • Разработване на приложения, които да функционират в големи обеми данни • Участие и принос към всяка фаза от процеса на разработване • Писане на качествен, лесно проверим и ефикасен код • Подготвяне и реализация на софтуерните компоненти • Непрекъснато усъвършенстване чрез проучване на алтернативи технологии и представянето им като решенияПозицията изисква : • Богат практически опит в разработването на софтуер, за предпочитане е с Agile методология • Обектно-ориентиран анализ и дизайн чрез използване на общи шаблони за софтуерен дизайн • Солидни знания в Java, JEE и функциите им Classloading, Memory Management, Transaction management и др. • Отлични познания в областта на релационните бази данни, свързани с Oracle, SQL и ORM  • Опит в разработването на Test Driven Development софтуерКлючови показатели за ефективност: • Навременно предоставяне на разработените решения • Изрядна документация • Предоставяне на оптимални решения и подходящо изпълнение на поставените цели • Изпълнение на изскваните от ключовите крайни потребители функционалностиКомпанията предлага:• Отлични условия на труд• Атрактивно възнаграждение, пакет от социални придобивки• Мобилен телефон• Допълнително здравно осигуряване• Застраховка живот• Паркинг• Ваучери за храна• Карта а спортВсички данни, предоставени от Вас, са защитени по смисъла на ЗЗЛД и ще бъдат използвани единствено за целите на настоящия подбор.HRS Staffing Bulgaria притежава лиценз от Националната Агенция по Заетoстта № 79/21.07.2014, валиден до 21.07.2019						 










                                function checkConsent () {

                                    var err_job = false;
                                    var err_privacy = false;

                                    $ ('input[name^=""consent""]').each (function () {
                                        if (!$ ('input[name=""'+ this.name + '""]').is (':checked')) {
                                            err_job = true;
                                            return false;
                                        }
                                    });

                                    if ($ ('input[name=""company_privacy_consent""]').length && !$ ('input[name=""company_privacy_consent""]').is (':checked')) {
                                        err_privacy = true;
                                    }

                                    if (err_job || err_privacy) {

                                        if (err_job) {
                                            $ ('#consent_error_job').show ();
                                        }
                                        else {
                                            $ ('#consent_error_job').hide ();
                                        }

                                        if (err_privacy) {
                                            $ ('#consent_error_privacy').show ();
                                        }
                                        else {
                                            $ ('#consent_error_privacy').hide ();
                                        }

                                        $ ('#consent_err').show();
                                        return false;
                                    }
                                    else {
                                        $ ('#consent_err').hide();
                                        document.frmConsent.submit();
                                    }
                                }
                            


                                            От „Ейч Ар Ес България“ ЕООД събираме следните данни за Вас, като: имена, адрес, телефон, пол, години, професионален опит, образованиe, квалификации и друга доброволно предоставена от Вас информация в автобиографията Ви, въз основа на предоставеното съгласие, с цел подбор и оценка на кандидатурата Ви за позицията, за която кандидатствате.                                            
Съгласен съм  
                                                Не съм съгласен                                            






Моля, срещу всеки от въпросите за съгласие, отбележете Вашия избор.


"
Java Developer,"












Java Developer



						 						 	We are Kaya Brands, a rapidly growing e-commerce company operating in North America, Europe and Australasia. We take pride in our culture of innovation, global reach, strong work ethics and values.

As part of our expansion, we are looking for an experienced Java developer to join our Sofia-based team. The successful candidate is guaranteed to have a blast working on fun projects that fuse creativity, marketing and technology.

What we're looking for:

• Excellent knowledge of Java SE/EE, JSP/Servlets and MySQL; 
• JavaScript, AJAX, XML, HTML, CSS et al. front-end technologies;
• Experience working in Unix/Linux environments
• Previous GWT experience will be considered an advantage.
• Positive attitude and a strong command of the English language; 
• Ability to work independently, yet at the same time be at ease in a team.


Any additional skills and programming languages, such as PHP or C, will be considered an advantage.

What we offer in return:

•	An attractive pay package and performance-based options for promotion;
•	Flexible working hours and personal freedom;
•	Relaxed and friendly working environment in a class A office building;
•	An excellent opportunity for personal and professional advancement;
•	Many additional perks (e.g. subsidized gym memberships). 

This is an outstanding opportunity if you're talented and experienced developer looking to advance your career in a rapidly growing international company. Please note that this is a full-time position, based at our offices in downtown Sofia, walking distance from the Serdica subway intersection.

Interested? Please apply online by sending your CV in English.

As part of our forward-oriented philosophy, applications from physically-disabled people are encouraged. We are an equal opportunities employer. Full-time students, as well as all interested EU/EEA nationals, are welcome to apply.					 		







"
Java Developer,"











Java Developer



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 Working at Novarto means becoming part of a fast growing company with world-leading expertise in SAP’s e-commerce and customer management software solutions.  We are looking for a professional to join our team who is responsible, reliable and willing to work on challenging and interesting global projects as Java developer.Requirements: • Minimum 1 years professional experience required with Java Enterprise technologies and frameworks • Experience with Java Web Applications, Servlets, JSPs, JSTL, HTML, CSS, etc. • Experience with Spring Framework  • Effective analytical/problem solving and research skills • Good database and SQL knowledge • Excellent knowledge of English. The following is considered as strong advantages: • Experience developing ecommerce solutions  • Experience with Spring MVC • Experience with Solr • Working experience with Agile methodologies • Working in multilingual, multicultural distributed team.Responsibilities: • Develop software applications, applying technology and platform best practices • Perform unit tests and code reviews • Participate in troubleshooting and technical analysis to improve performance and scalabilityWe offer: • Excellent working conditions • Competitive salary • Challenging international projects for worldwide brands using the latest technologies • Оffices in a modern buildings with excellent equipment • Work in accordance with the highest standards and latest know-how in software solutions implementation. • A dynamic, open-minded, and friendly environment • Open communication • Possibilities for professional trainings and education • 25 days of paid annual vacation. Are you covering the requirements and feeling comfortable with the responsibilities?  Apply with your CV in English.  All applications will be processed in strict confidentiality.  Only shortlisted candidates will be invited.						 







"
Senior Java Developer,"





.ifao_style * {
  font-family: Tahoma;
  padding: 0;
  margin: 0;
  box-sizing: border-box;
  line-height: 1.4;
  color: #111111;
}
.ifao_wrapper {
  padding: 56px 115px 0 42px;
}
.ifao_style h1 {
  font-size: 2.250em;
  color: #005eb8;
  font-weight: normal;
  padding-bottom: 25px;
}
.ifao_style h2 {
  margin-top: 40px;
}
.ifao_style li,
.ifao_style p {
  margin-top: 13px;
}
.ifao_style h2,
.ifao_style p,
.ifao_style li {
  font-size: 0.875em;
}
.ifao_style li {
  list-style: none;
  padding-left: 8px;
  position: relative;
}
.ifao_style li:before {
  content: '';
  width: 4px;
  height: 4px;
  border-radius: 50%;
  background: #111111;
  position: absolute;
  left: 0;
  top: 8px;
}









Senior Java Developer
Our success product is the world's leading travel booking software cytric. More than 3,600 companies in 82 countries use the Business Travel eProcurement software from i: FAO. As a result, we are the market leader for neutral, globally available standard software for business travel. Our goal is to continue this successful path consistently. We can achieve this by means of the professional know-how and personal commitment of our employees - maybe soon with you?
                           
For our location in Sofia we are looking for Senior Java Developer
                          
The successful candidates should have excellent knowledge of:

Java SE
SQL
XML
J Unit Test Framework

Experience in one or more of the following tools and technologies:

J2EE/Java EE (JPA 1.0, JSP, Servlets 2.5, EJB 2.1 and EJB 3.0, Web Services)
Hibernate 3.x, Struts 1.0
Oracle, PL/SQL
UML, Design Patterns
HTML,Java Script, CSS

Position requirements:

BS in Computer Science or related technical field, or equivalent practical experience
General programming knowledge - object oriented principles, data structures, algorithms, design patterns, memory management, etc.
Solid background in fundamentals of computer science and development process
5+ years professional experience in software development
Proficiency in, at least, one modern programming language such as Java, C# or related
Excellent communication skills and fluent English (speaking/reading/writing).


We are looking for enterprising employees with ability to learn quickly, desire for achieving professional skills and deep knowledge in advanced software technologies.
                            
The ideal applicant should embody strong problem-solving and decision-making aptitude. Willingness to work in a team environment as well as good communication skills would be highly regarded.
                            
We offer

Highly motivating working environment
Long term commitment
Competitive remuneration package
25 days paid vacation for the first year and 30 days paid vacation after the 2nd year
Free medical exams
Additional health insurance
Sports cards
Professional training and certification
Football team
Work-life balance

Looking forward to receive your detailed CV

This is to inform you that i:FAO Bulgaria is registered as an administrator of personal data to the Commission for Data Protection. Some of the information that you provide voluntarily is personal information and falls under the special protection regime under the Law on Personal Data Protection. The personal data provided by you will be processed for the purposes of the selection process as well as for the realization of the legitimate interests of the data controller in respect of any future contract of employment. I:FAO Bulgaria takes the responsibility to handle, use and store your personal data, ensuring its protection in secret from the third parties. I:FAO can provide your personal information to corporate bodies and individuals who are assigned to actions and activities relating to the selection process and in respect of any future contract of employment.
                        











"
Java Developer,"





.ifao_style * {
  font-family: Tahoma;
  padding: 0;
  margin: 0;
  box-sizing: border-box;
  line-height: 1.4;
  color: #111111;
}
.ifao_wrapper {
  padding: 56px 115px 0 42px;
}
.ifao_style h1 {
  font-size: 2.250em;
  color: #005eb8;
  font-weight: normal;
  padding-bottom: 25px;
}
.ifao_style h2 {
  margin-top: 40px;
}
.ifao_style li,
.ifao_style p {
  margin-top: 13px;
}
.ifao_style h2,
.ifao_style p,
.ifao_style li {
  font-size: 0.875em;
}
.ifao_style li {
  list-style: none;
  padding-left: 8px;
  position: relative;
}
.ifao_style li:before {
  content: '';
  width: 4px;
  height: 4px;
  border-radius: 50%;
  background: #111111;
  position: absolute;
  left: 0;
  top: 8px;
}









Java Developer
Our success product is the world's leading travel booking software cytric. More than 3,600 companies in 82 countries use the Business Travel eProcurement software from i: FAO. As a result, we are the market leader for neutral, globally available standard software for business travel. Our goal is to continue this successful path consistently. We can achieve this by means of the professional know-how and personal commitment of our employees - maybe soon with you?
                                  
For our location in Sofia we are looking for Server Side Java Developer
                                  
The successful candidates should have excellent knowledge of:

Java SE 
SQL 
XML 


Experience in one or more of the following tools and technologies will be considered as a plus:

J2EE/Java EE (JPA 1.0, JSP, Servlets 2.5, EJB 2.1 and EJB 3.0, Web Services)
Hibernate 3.x, Struts 1.0, Tapestry 4.1
Oracle, PL/SQL
UML, Design Patterns
JUnit
HTML,Java Script, CSS


We are looking for enterprising employees with ability to learn quickly, desire for achieving professional skills and deep knowledge in advanced software technologies.
                            
The ideal applicant should embody strong problem-solving and decision-making aptitude. Willingness to work in a team environment as well as good communication skills would be highly regarded.

                            
We offer:

Highly motivating working environment
Long term commitment
Competitive remuneration package
25 days paid vacation for the first year and 30 days paid vacation after the 2nd year
Free medical exams
Additional health insurance
Sports card
Professional training and certification
Football team
Work-life balance 

Looking forward to receive your detailed CV

This is to inform you that i:FAO Bulgaria is registered as an administrator of personal data to the Commission for Data Protection. Some of the information that you provide voluntarily is personal information and falls under the special protection regime under the Law on Personal Data Protection. The personal data provided by you will be processed for the purposes of the selection process as well as for the realization of the legitimate interests of the data controller in respect of any future contract of employment. I:FAO Bulgaria takes the responsibility to handle, use and store your personal data, ensuring its protection in secret from the third parties. I:FAO can provide your personal information to corporate bodies and individuals who are assigned to actions and activities relating to the selection process and in respect of any future contract of employment.
                        











"
Senior Java Developer (Cloud-based projects),"






.musala-add * {
font-family: arial;
}

.musala-heading {
background: url('/htmltemplates/179/top-bg.jpg') no-repeat;height: 290px;
}

.musala-heading h1 {
font-size: 2.375em;color: #fff;padding: 188px 0 0 38px;
}

.musala-main {
background: #f4f4f6;padding: 22px 0 22px 0;
}

.musala-main .dev-quote {
background: #3896ab url('/htmltemplates/179/dev-icon1.png') 36px 18px no-repeat;height: 116px;padding: 18px 0 18px 0px;margin-bottom: 22px;
}

.musala-main .dev-quote div,
.musala-main .second-dev-quote div {
margin: 0 22px 0 188px;
}

.musala-main .dev-quote p,
.musala-main .second-dev-quote p {
font-size: 1.313em;font-style: italic;color: #fff;margin-bottom: 0;
}

.musala-main .dev-quote p.small-right,
.musala-main .second-dev-quote p.small-right {
font-size: 1.000em;font-style: italic;text-align: right;color: #fff;margin-top: 0;padding-top: 8px;
}

.musala-main .second-dev-quote {
background: #fc7e55 url('/htmltemplates/179/dev-icon2.png') 36px 18px no-repeat;height: 116px;padding: 18px 0 18px 0px;margin-top: 20px;
}

.musala-main .ms-left {
background: url('/htmltemplates/179/musala-info.jpg') no-repeat;height: 632px;width: 154px;display: inline-block;
}

.musala-main .ms-right {
width: 800px;display: inline-block;box-sizing: border-box;vertical-align: top;padding: 0 44px 0 44px;
}

.musala-main .ms-right h2 {
font-size: 1.500em;color: #eb523e;
}

.musala-main .ms-right > ul {
list-style: none;margin: 32px 0 0 -36px;
}
.musala-main .ms-right > ul > ul {
list-style: none;
}

.musala-main .ms-right li {
font-size: 1.000em;line-height: 1.5;position: relative;padding-left: 40px;
}

.musala-main .ms-right li::before {
position: absolute;content: '';background: #3896ab;border-radius: 50%;height: 4px;width: 4px;left: 0;top: 6px;
}

.musala-main .ms-right p {
font-size: 1.000em;line-height: 1.4;
}

.musala-main .musala-benefits {
background: url('/htmltemplates/179/musala-benefits.jpg') no-repeat;height: 395px;margin: 22px 0 22px 0;
}

.musala-main .musala-info {
background: #3896ab;padding: 12px 0 12px 40px;
}

.musala-main .musala-info p {
font-size: 1.375em;color: #fff;margin: 0;
}

.musala-main .musala-joinus {
background: url('/htmltemplates/179/joinus.jpg') no-repeat;height: 284px;margin-top: 22px;
}








Senior Java Developer (Cloud-based projects)




Following my career path from Junior Software Engineer to Software Architect at Musala Soft, I have the opportunity to learn among great colleagues and develop myself in interesting areas like IoT and Smart Home.
												
Petyo Dimitrov, Software Architect




Excel your Java career in a fruitful environment of knowledgeable, inspiring and fun colleagues.
Joining our team will give you the opportunity to contribute to a complex cloud-based project that provides functionalities for viewing, analyzing and sharing clients on-water workouts. This Digital Platform provides an innovative way to connect a suite of tools in order to achieve the most of the workouts.

You are:

A Bachelor / Master in computer science or equivalent degree / experience
Experienced in commercial Java based software projects
Experienced in Amazon Web Services, Spring Boot, SQL and Unit tests
Experienced in Socket.IO or WebSocket
With excellent command of English language
With excellent analytical and communication skills
Self-motivated, decisive and responsible 


Advantages:

Programming experience with Angular 6 or Angular 7
Experience with NoSQL
Experience with Payments and subscriptions (Stripe)
Experience with GitLab for source control and project issues tracking


Grow with us:

Participate in the entire software development process and has key role in architecture design and technical solution
Participate in defining the scope, requirements of the project and possible solutions
Participate in the implementation of project modules
Apply the project standards and team working procedure
Be part of the knowledge-sharing in the company



 

What I like about Musala Soft is that I work in international team using cutting edge technologies and Agile methodology.
												
Valentina Dinkova, Senior Software Engineer




We build future generation IT solutions for impactful organizations.
We engage creativity and innovation to deliver our clients quality and value.
We believe in mutual respect, inspired teamwork and continuous development.













"
Senior Java Engineer,"











Senior Java Engineer



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

Smule Bulgaria EOOD is a subsidiary of Smule Inc. - a leading US-based company, founded in 2008 and specialized in developing innovative mobile-based software solutions. Ten years on, Smule Inc. employs more than 200 people and is a vibrant, global community of music lovers. Smule is on a mission to bring the world together through music. Music is much more than listening ... it's about creating, sharing, discovering, participating, and connecting with people. With 50 million monthly active users creating over 20 million songs each day, Smule is connecting people all over the world through the joy of making music and transforming the music landscape from one of the passive listenings to collaborative creative expression and active engagement.Our Smule Nation Platform supports millions of daily users, takes more than 2.2M recordings uploaded in any single day, handles more than 12Gbps peak traffic, and deals with petabytes of data, with exponential growth. We are growing fast and are looking for server engineers to help us scale our platform to reach its full potential connecting people around the world. ResponsibilitiesBuild back-end services and infrastructure that enable Smule to scale the largest social graph for music on the internet.
Work closely with product teams to define feature specifications and deliver great user experience built on top of back-end services.
Work closely with operations to build and scale back-end services. Work on performance, stability, capacity plan, expansion, and system upgrade.
Deploying releases for use by millions of people, be escalation contact for operations engineers, debug problem live.
Build report interfaces, data feeds, and internal admin features.
RequirementsPassion for building the biggest music social graph
Bachelor's Degree in Computer Science, Computer Engineering or equivalent education experience
5+ years of server-side coding in Java
2+ years in a tech lead role. Demonstrated technical leadership of driving projects successfully
Hands-on experience with design, development, scaling, troubleshooting, and live support for server applications
Self-starter, strong sense of ownership, get things done. Drives work reliably, possibly with scary reliability
Server side development experience in smart phone applications (iOS, Android) and / or consumer electronics industries highly desired
Experiences with large scale internet service architectures highly desirable
Experience with Play! Framework. Acceptable with Spring, Tomcat, JBoss, WebLogc, or WebSphere
Experiences with Elasticsearch, Redis, Facebook Graph APIs are highly desirable
Strong knowledge of SQL and MySQL forged in high fire traffic, high availability web app environments
Fun, positive attitude. Great communication skills and a healthy desire for collaboration
Would be a plusPassion for something that Smule is about: music, games, social experiences, outstanding software, massive scale
What we can offer you ♪ Advanced and Latest Technologies♪ Growth and Learning Personalized Program♪ IT conferences, Training courses and Professional Qualification and Certification Programs# Additional Medical Insurance# Multisport Cards# Discount Program# Attractive ""Refer a talent"" bonus♫ 22 vacation days♫ Home office opportunities♫ Friendly environment♫ Office food and beverages☺ Recreation area (you can play music) and relax zone☺ Happy hours and office fun events☺ Regular team building events Smule Bulgaria is just starting its operations in our new office in Sofia and for our new tea,m we are looking for passionate and impactful team members. Would you like to become a Smulean? Let's music together. Please send us your Cover Letter and CV in English. Only shortlisted candidates will be contacted for an interview. By applying for this job, you voluntarily agree to provide personal information. Any personal data you provide will be processed in strict confidentiality by Smule Bulgaria EOOD solely for the purposes of selection and recruitment and will not be transferred to other data controllers unless required by law. It will be stored, processed, retrieved and deleted in accordance with the GDPR. 










                                function checkConsent () {

                                    var err_job = false;
                                    var err_privacy = false;

                                    $ ('input[name^=""consent""]').each (function () {
                                        if (!$ ('input[name=""'+ this.name + '""]').is (':checked')) {
                                            err_job = true;
                                            return false;
                                        }
                                    });

                                    if ($ ('input[name=""company_privacy_consent""]').length && !$ ('input[name=""company_privacy_consent""]').is (':checked')) {
                                        err_privacy = true;
                                    }

                                    if (err_job || err_privacy) {

                                        if (err_job) {
                                            $ ('#consent_error_job').show ();
                                        }
                                        else {
                                            $ ('#consent_error_job').hide ();
                                        }

                                        if (err_privacy) {
                                            $ ('#consent_error_privacy').show ();
                                        }
                                        else {
                                            $ ('#consent_error_privacy').hide ();
                                        }

                                        $ ('#consent_err').show();
                                        return false;
                                    }
                                    else {
                                        $ ('#consent_err').hide();
                                        document.frmConsent.submit();
                                    }
                                }
                            


                                            I consent to Smule's processing of my information contained in this application and acknowledge that the information will be processed in accordance with Smule's Candidate Privacy Notice.                                            
Съгласен съм  
                                                Не съм съгласен                                            



 Запознат съм с            
            
                Политика за защита на лични данни  на Smule Bulgaria EOOD
            
        




Моля, срещу всеки от въпросите за съгласие, отбележете Вашия избор.
За да продължите, е необходимо да потвърдите, че сте се запознали с Политиката за защита на лични данни на работодателя.


"
